StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,info,consent,age,gender,gender_3_TEXT,nationality,education,education_6_TEXT,religion,religion_7_TEXT,Q171_1,confirm_country,tr_Ju1,tr_reason,tr_conf1,tr_ca1,tr_still1,tr_ca_reason1,tr_ca2,tr_still2,tr_ca_reason2,tr_ca3,tr_still3,tr_ca_reason3,tr_CS,tr_reason_CS,tr_ju2,tr_conf2,tr_chmind,tr_confused,tr_irritated,tr_based_reason,tr_based_gut,pr_Ju1,pr_reason,pr_conf1,pr_ca1,pr_still1,pr_ca_reason1,pr_ca2,pr_still2,pr_ca_reason2,pr_ca_3,pr_still3,pr_ca_reason3,pr_CS,pr_CS_reason,pr_Ju2,pr_conf2,pr_chmind,pr_confused,pr_irritated,pr_based_reason,pr_based_gut,hz_ju1,hz_reason,hz_conf1,hz_ca1,hz_still1,hz_ca_reason1,hz_ca2,hz_still2,hz_ca_reason2,hz_ca3,hz_still3,hz_ca_reason3,hz_CS,hz_reason_CS,HZ_ju2,hz_conf2,hz_chmind,hz_confused,hz_irritated,hz_based_reason,hz_based_gut,ca_ju1,ca_reason,ca_conf1,ca_ca1,ca_still1,ca_ca_reason1,ca_ca2,ca_still2,ca_ca_reason2,ca_ca3,ca_still3,ca_ca_reason3,ca_CS,ca_reason_CS,ca_ju2,ca_conf2,ca_chmind,ca_confused,ca_irritated,ca_based_reason,ca_based_gut,MLQ1,MLQ2,MLQ3,MLQ4,MLQ5,MLQ6,MLQ7,MLQ8,MLQ9,Q146,ICS1,ICS2,ICS3,ICS4,ICS5,ICS6,ICS7,ICS8,ICS9,ICS10,ICS11,ICS12,ICE13,ICS14,ICS15,ICS16
2020-11-23 18:38:13,2020-11-23 19:17:33,IP Address,172.97.226.111,100,2359,True,2020-11-23 19:17:35,R_25XauTBEQMfEXTf,,,,,43.6591033935546875,-79.4626007080078125,anonymous,EN,Select to continue,Yes,44,Female,,Syria,Bachelor's degree,,Islam,,80,I am from a country in the Middle East,2,"He doesn’t have the right to decide the death of someone when maybe something else would’ve happened to save the rest of the people. I didn’t put it as completely morally wrong because maybe he reacted without thinking and just thought about the fastest solution to do. ",7 Extremely confident,Yes,Yes,Yes I have a reason,Yes,Yes,Yes I have a reason,Yes,Yes,Yes I have a reason,It is wrong and I can provide a valid reason,"Because he killed someone with clear intention even though he was never in danger. ",2,7 Extremely Confident,1 Not at all,4,5,7 Extremely,1 Not at all,3,"He should try to keep up his promise but it is understandable that he can get busy. I personally think he shouldn’t have promised her because you never know what happens in the future and breaking promises is not an easy subject. But either way, it’s not that morally wrong just that he mustn’t forget about the promise.",7 Extremely confident,Yes,No,Yes I have a reason,Yes,No,Yes I have a resaon,Yes,No,Yes I have a reason,There is nothing wrong,,4 Neutral,7 Extremely Confident,2,2,1 Not at all,7 Extremely,2,1 Morally wrong,"Each human has mercy implemented in their hearts and if he doesn’t have it for this dying woman, then he isn’t a human. His only reason to make the medicine was for money ??? Really ? ",7 Extremely confident,Yes,Yes,Yes I have a reason,No,Yes,Yes I have a resaon,No,Yes,Yes I have a reason,It is wrong and I can provide a valid reason,"Exceptions can be made, and there are many solutions that would have solved the money issue for example giving it to him with half the price and then he’ll pay later. It is a matter of life and death and we humans should help each other no matter what with whatever we can do to help those in need. ",1 Morally wrong,7 Extremely,1 Not at all,1 Not at all,7 Extremely,7 Extremely,1 Not at all,4 Neutral,"In islam we do not eat dogs, and since this body had already died without them interfering I don’t think it is that bad. They are free to do whatever they want, but i wouldn’t personally do this.",7 Extremely confident,Yes,No,Yes I have a reason,Yes,No,Yes I have a reason,Yes,No,Yes I have a reason,There is nothing wrong,,4 Neutral,7 Extremely Confident,1 Not at all,2,2,7 Extremely,2,7 Strongly agree,1 Strongly disagree,1 Strongly disagree,7 Strongly agree,7 Strongly agree,7 Strongly agree,1 Strongly disagree,1 Strongly disagree,1 Strongly disagree,1 Strongly disagree,9 Always or definitely yes,9 Always or definitely yes,9 Always or definitely yes,7,9 Always or definitely yes,9 Always or definitely yes,4,7,5,1 Never or definitely no,4,1 Never or definitely no,9 Always or definitely yes,9 Always or definitely yes,9 Always or definitely yes,9 Always or definitely yes
2020-11-24 02:38:56,2020-11-24 03:06:14,IP Address,2.51.2.8,100,1637,True,2020-11-24 03:06:15,R_2e53wqOCqUkOjTv,,,,,25.2633056640625,55.3087005615234375,anonymous,EN,Select to continue,Yes,18,Female,,Indian,High School,,Islam,,80,I am from a country in the Middle East,4 Neutral,he saved 5 people instead of 1,6,Yes,No,Yes I have a reason,No,No,No I do not have a reason,Yes,No,Yes I have a reason,There is nothing wrong,,4 Neutral,5,2,4,1 Not at all,6,6,3,she only said once a week and so even if he was busy he could have found a few minutes or an hour to visit his own mother and fulfil the promise he made to her,5,Yes,Yes,Yes I have a reason,Yes,No,Unsure,Yes,No,Yes I have a reason,There is nothing wrong,,4 Neutral,4 Neutral,6,5,1 Not at all,5,6,4 Neutral,the druggist should have shown some sympathy and not be greedy,6,Yes,Yes,Yes I have a reason,Yes,Yes,Yes I have a resaon,Yes,Yes,Yes I have a reason,It is wrong and I can provide a valid reason,if the druggist would have reduced the price for this helpless man then this wouldn't have been the outcome,3,5,1 Not at all,1 Not at all,1 Not at all,6,3,2,why eat dogs meat when other sorts of meat in available they should have buried the dog,4 Neutral,No,Yes,Yes I have a reason,Yes,Yes,Unsure,Yes,Yes,Unsure,It is wrong but I can not think of a reason,,4 Neutral,5,3,3,1 Not at all,4,7 Extremely,6,4,4,3,5,3,5,4,1 Strongly disagree,2,7,7,9 Always or definitely yes,9 Always or definitely yes,9 Always or definitely yes,9 Always or definitely yes,7,8,7,5,5,6,8,8,8,8
2020-11-17 04:37:59,2020-11-17 04:39:15,IP Address,120.21.107.85,9,75,False,2020-11-24 04:39:35,R_3R49Sbo3OzQha1u,,,,,,,anonymous,EN,Select to continue,Yes,18,Other (Please Specify),"Non- Binary ","South Sudanese ",High School,,Islam,,11,I am from a country in North Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-12 00:26:13,2020-11-17 04:45:39,IP Address,2.51.70.220,12,447565,False,2020-11-24 04:45:46,R_2yeCZey8toASrqi,,,,,,,anonymous,EN,Select to continue,Yes,18,Male,,"Egyptian ",High School,,Islam,,10,I am from a country in North Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 Neutral,.,4 Neutral,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-17 04:39:53,2020-11-17 04:46:01,IP Address,5.107.79.201,27,368,False,2020-11-24 04:46:02,R_XG1tAO1999jnhcJ,,,,,,,anonymous,EN,Select to continue,Yes,18,Female,,Syria/USA,High School,,Islam,,25,I am from a country in the Middle East,,,,,,,,,,,,,,,,,,,,,,4 Neutral,"If James was busy with work/studies then that would be understandable, as long as he visits his mother every once in a while in his free time, if is not morally wrong for him to prioritize his future over his deceased mother. ",6,Yes,No,Yes I have a reason,Yes,No,Yes I have a resaon,Yes,No,Yes I have a reason,There is nothing wrong,,4 Neutral,6,1 Not at all,1 Not at all,1 Not at all,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-17 04:49:02,2020-11-17 04:50:29,IP Address,2.48.169.68,10,86,False,2020-11-24 04:50:30,R_43owb6Xd5AsBs0F,,,,,,,anonymous,EN,Select to continue,Yes,18,Male,,UAE,High School,,Islam,,15,I am from a country in the Middle East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-17 04:56:56,2020-11-17 04:59:44,IP Address,2.51.56.85,13,168,False,2020-11-24 05:00:16,R_1OoEBWRGwmhCReO,,,,,,,anonymous,EN,Select to continue,Yes,18,Male,,Uae,High School,,Islam,,50,I am from a country in the Middle East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 Neutral,"He did the wrong thing for not selling the drug, but he had the right to called the police on Heinz ",5,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-17 05:21:55,2020-11-17 05:27:33,IP Address,92.98.62.126,26,337,False,2020-11-24 05:27:51,R_1CKj8bd9SHfngJg,,,,,,,anonymous,EN,Select to continue,Yes,18,Male,,Egypt,High School,,Islam,,90,I am from a country in North Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Morally wrong,"They should help others ",4 Neutral,Yes,Yes,Unsure,No,Yes,Unsure,No,Yes,No I do not have a reason,It is wrong and I can provide a valid reason,He should've understood the person's problem with the drug being expensive,2,4 Neutral,3,2,5,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-17 07:53:17,2020-11-17 07:54:44,IP Address,196.132.0.126,10,87,False,2020-11-24 07:54:45,R_1ezSwyB0gMWopsa,,,,,,,anonymous,EN,Select to continue,Yes,18,Male,,Egyptian,High School,,Islam,,66,I am from a country in North Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7 Morally Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-17 18:32:22,2020-11-17 18:35:25,IP Address,213.124.220.2,15,183,False,2020-11-24 18:35:27,R_3Pt66Wycpndgq2U,,,,,,,anonymous,EN,Select to continue,Yes,18,Male,,Morocco,High School,,Islam,,50,I am from a country in North Africa,4 Neutral,Its wrong to push another man to his death and one must be a bit morally ill to do that. However it is for a good cause.,6,Yes,No,Yes I have a reason,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-18 08:31:58,2020-11-18 08:33:21,IP Address,178.135.3.105,10,82,False,2020-11-25 08:33:37,R_2THGXmxgTIsCFos,,,,,,,anonymous,EN,Select to continue,Yes,,Female,,Lebanese,High School,,Prefer not to say,,0,I am from a country in the Middle East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-18 08:32:55,2020-11-18 08:36:23,IP Address,147.161.8.3,20,208,False,2020-11-25 08:36:43,R_2xIVPOPp2M3aPqT,,,,,,,anonymous,EN,Select to continue,Yes,29,Male,,Israel,Master's degree,,Other (Please Specify),Jewish,10,I am from a country in the Middle East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Morally wrong,Sounds disgusting and weird,7 Extremely confident,Yes,Yes,Yes I have a reason,Yes,Yes,Yes I have a reason,Yes,Yes,Yes I have a reason,It is wrong and I can provide a valid reason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-18 09:02:50,2020-11-18 09:06:33,IP Address,94.142.59.18,12,222,False,2020-11-25 09:06:56,R_1CDCTIdbvyXh9tv,,,,,,,anonymous,EN,Select to continue,Yes,43,Male,,Jordan,Bachelor's degree,,Islam,,70,I am from a country in the Middle East,,,,,,,,,,,,,,,,,,,,,,6,Woman is dead and the living need to keep living,7 Extremely confident,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-18 09:39:13,2020-11-18 09:54:15,IP Address,41.95.91.67,99,902,False,2020-11-25 09:54:18,R_3oFQhsMKRvNTxr6,,,,,,,anonymous,EN,Select to continue,Yes,32,Male,,Sudan,Bachelor's degree,,Other (Please Specify),Agnostic,0,I am from a country in North Africa,4 Neutral,"Actively taking the life of the Fat Man is immoral, but the end result minimised harm. Therefore it is a tough decision that is neither moral nor immoral",4 Neutral,Yes,No,Yes I have a reason,Yes,No,Yes I have a reason,Yes,No,Yes I have a reason,It is wrong and I can provide a valid reason,"Paul murdered a man, that is wrong. That he did it for the right reasons makes it morally ambiguous rather than right",4 Neutral,4 Neutral,1 Not at all,1 Not at all,1 Not at all,7 Extremely,4,4 Neutral,"A promise to the dead is only valuable to the person making the promise, he gets to decide that value himself",7 Extremely confident,Yes,No,Yes I have a reason,Yes,No,Yes I have a resaon,Yes,No,Yes I have a reason,There is nothing wrong,,4 Neutral,7 Extremely Confident,1 Not at all,1 Not at all,1 Not at all,7 Extremely,4,1 Morally wrong,"While the druggist was in his legal rights, it is immoral to leave a person untreated especially if it is a life threatening condition",7 Extremely confident,Yes,Yes,Yes I have a reason,Yes,Yes,Yes I have a resaon,Yes,Yes,Yes I have a reason,It is wrong and I can provide a valid reason,"Legality and morality are not the same thing, even if the druggist was justified and at his price he could have worked out a payment plan with the husband that saved her life and ensured he got paid. At no point will money be more valuable than a life",1 Morally wrong,7 Extremely,1 Not at all,1 Not at all,7 Extremely,5,7 Extremely,3,Since it was the family dog there should have been some attachment to the animal and subsuquent grief,2,Yes,Yes,Yes I have a reason,Yes,Yes,Yes I have a reason,Yes,Yes,Yes I have a reason,It is wrong and I can provide a valid reason,It's psychotic to eat something you once cared about,2,5,5,1 Not at all,7 Extremely,3,7 Extremely,2,7 Strongly agree,7 Strongly agree,2,3,1 Strongly disagree,7 Strongly agree,6,6,6,5,8,2,1 Never or definitely no,8,9 Always or definitely yes,5,9 Always or definitely yes,7,2,1 Never or definitely no,2,8,8,8,9 Always or definitely yes
2020-11-18 10:01:33,2020-11-18 10:04:22,IP Address,74.128.193.165,2,169,False,2020-11-25 10:04:38,R_TvX0Nf48Bmorj8d,,,,,,,anonymous,EN,Select to continue,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-18 12:53:41,2020-11-18 12:58:27,IP Address,87.75.160.31,26,285,False,2020-11-25 12:58:52,R_1mOG1oVEpKjfrRE,,,,,,,anonymous,EN,Select to continue,Yes,,Female,,Sudan,Master's degree,,Islam,,56,I am from a country in North Africa,,,,,,,,,,,,,,,,,,,,,,1 Morally wrong,He didn’t fulfill a promise made to his dying mother,7 Extremely confident,No,Yes,Yes I have a reason,Yes,Yes,Yes I have a resaon,Yes,Yes,Yes I have a reason,It is wrong and I can provide a valid reason,"Regardless of whether it didn’t do any harm or not,when you give your word you should stick to it",1 Morally wrong,7 Extremely Confident,1 Not at all,1 Not at all,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-18 15:11:36,2020-11-18 15:12:50,IP Address,51.159.55.86,2,73,False,2020-11-25 15:12:54,R_eKCJaNWoepMzlZf,,,,,,,anonymous,EN,Select to continue,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-18 16:25:41,2020-11-18 16:25:54,IP Address,104.167.156.188,1,12,False,2020-11-25 16:26:01,R_ugffOs0RMwJERax,,,,,,,anonymous,EN,Select to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-19 01:01:06,2020-11-19 01:01:27,IP Address,82.132.246.138,2,21,False,2020-11-26 01:01:45,R_1nZMEEsEuQBIwJa,,,,,,,anonymous,EN,Select to continue,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-19 04:01:19,2020-11-19 04:19:45,IP Address,157.47.88.185,99,1106,False,2020-11-26 04:20:40,R_eG8aRt99mfl6wMh,,,,,,,anonymous,EN,Select to continue,Yes,26,Male,,Sudan,Bachelor's degree,,Islam,,70,I am from a country in North Africa,1 Morally wrong,You can't sacrifice someone's life without consent.,7 Extremely confident,Yes,Yes,Yes I have a reason,Yes,Yes,Yes I have a reason,Yes,Yes,Yes I have a reason,It is wrong and I can provide a valid reason,"Did the fat man wish to die ?!, Did he wish to be a hero ? No I don't think so",1 Morally wrong,7 Extremely Confident,1 Not at all,1 Not at all,1 Not at all,7 Extremely,1 Not at all,3,He should've tried harder to deliver his promise,7 Extremely confident,Yes,Yes,Yes I have a reason,Yes,Yes,Yes I have a resaon,Yes,Yes,Yes I have a reason,It is wrong and I can provide a valid reason,Giving a promise while unable to deliver is wrong,3,7 Extremely Confident,1 Not at all,1 Not at all,1 Not at all,7 Extremely,1 Not at all,3,"He should've tried to understand the situation and he humane even for a bit, it wouldn't have harmed him",7 Extremely confident,Yes,Yes,Yes I have a reason,Yes,Yes,Yes I have a resaon,Yes,Yes,Yes I have a reason,It is wrong and I can provide a valid reason,Inability to be humane and saving a life is wrong.,3,7 Extremely,1 Not at all,1 Not at all,1 Not at all,7 Extremely,1 Not at all,4 Neutral,"They can do whatever they want, I don't really care, dog's body would've been consumed by nature anyway.",7 Extremely confident,Yes,No,No I do not have a reason,Yes,No,Unsure,No,No,No I do not have a reason,There is nothing wrong,,4 Neutral,7 Extremely Confident,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,5,7 Strongly agree,7 Strongly agree,4,7 Strongly agree,3,5,7 Strongly agree,6,3,9 Always or definitely yes,9 Always or definitely yes,9 Always or definitely yes,6,9 Always or definitely yes,9 Always or definitely yes,9 Always or definitely yes,9 Always or definitely yes,9 Always or definitely yes,5,9 Always or definitely yes,7,9 Always or definitely yes,8,9 Always or definitely yes,9 Always or definitely yes
2020-11-19 17:13:29,2020-11-19 17:13:46,IP Address,94.207.91.33,2,16,False,2020-11-26 17:13:49,R_2q1yqWzGJ1LpsQ0,,,,,,,anonymous,EN,Select to continue,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-27 03:38:09,2020-11-27 04:04:02,IP Address,86.97.71.197,100,1552,True,2020-11-27 04:04:03,R_2TZY0lnB8oqXXvy,,,,,25.2633056640625,55.3087005615234375,anonymous,EN,Select to continue,Yes,21,Other (Please Specify),,Bangladesh,Bachelor's degree,,Other (Please Specify),agnostic,,I am from a country in the Middle East,4 Neutral,"As a person there’s only so much one can control. The five people had their fate met with the trolley and it happened organically so maybe Paul should’ve let it happen. But at the same time he wanted to be the better person so he helped by killing one man to save five which is also wrong because that man’s life was also worth it. Paul put himself in a situation where he intentionally killed a man and this is why I am neutral because it is hard to judge his actions to whether they were morally correct or not. ",3,Yes,Yes,Yes I have a reason,No,Yes,Yes I have a reason,Yes,Yes,Unsure,It is wrong and I can provide a valid reason,he still made a choice to kill someone instead of letting things happen organically. It takes a lot out of a human being to take another life so I definitely think its wrong,3,3,4,5,7 Extremely,6,1 Not at all,4 Neutral,"Life gets in the way. The som must have been preoccupied and his mother must have understood as well and she obviously wants the best for him and he was working towards that for himself ",7 Extremely confident,Yes,No,Yes I have a reason,Yes,No,Yes I have a resaon,Yes,No,Yes I have a reason,There is nothing wrong,,4 Neutral,7 Extremely Confident,1 Not at all,1 Not at all,1 Not at all,7 Extremely,1 Not at all,1 Morally wrong,"Its wrong to charge someone more than what they owe you. Especially knowing there is someone out there who is in critical condition. If the man was so desperate for his wifes medicine then there must have been a valid reason and the druggist should have been more empathetic but he acted selfish. ",7 Extremely confident,Yes,Yes,Yes I have a reason,Yes,Yes,Yes I have a resaon,Yes,No,Yes I have a reason,It is wrong and I can provide a valid reason,The druggist used his power to exploit a desperate man who wanted to save his loved one. Because of his lack of emapthy he pushed Heinz into that situation and got him punished by law. It is morally wrong for him as he should havebeen understanding,1 Morally wrong,7 Extremely,1 Not at all,1 Not at all,1 Not at all,7 Extremely,1 Not at all,1 Morally wrong,"Im failing to understand how you could eat something you love, a pet for instance? ",4 Neutral,No,Yes,Unsure,Yes,Yes,Yes I have a reason,No,Yes,Yes I have a reason,It is wrong and I can provide a valid reason,"Because you dont eat what you love. Come on! ",1 Morally wrong,7 Extremely Confident,1 Not at all,1 Not at all,3,7 Extremely,1 Not at all,4,7 Strongly agree,5,3,5,4,7 Strongly agree,7 Strongly agree,7 Strongly agree,7 Strongly agree,3,3,4,3,9 Always or definitely yes,9 Always or definitely yes,4,9 Always or definitely yes,5,4,1 Never or definitely no,4,9 Always or definitely yes,6,8,9 Always or definitely yes
2020-11-20 04:54:07,2020-11-20 05:13:36,IP Address,92.96.102.254,60,1169,False,2020-11-27 05:13:58,R_29mfOeQGE9zoz0O,,,,,,,anonymous,EN,Select to continue,Yes,20,Male,,Sudan,High School,,Islam,,55,I am from a country in North Africa,5,Killing is killing I don’t think you can justify it with any good reason. But if a sacrifice of 1 life to save 5 others is the only choice then I’d pick It,5,Yes,No,Unsure,No,Yes,Unsure,Yes,Yes,Unsure,It is wrong but I can not think of a reason,,3,3,4,5,2,5,4,6,I don’t think the promise was resonable as the son had to abide his own daily life and not get hindered by the visits,6,Yes,No,Yes I have a reason,Yes,No,Yes I have a resaon,Yes,No,Yes I have a reason,There is nothing wrong,,6,6,1 Not at all,1 Not at all,2,6,2,3,3. The druggist spent both time and effort to develop the drug as such he has every right to mark up price. However to mark it up by 10 folds is ridiculous and he should’ve been satisfied with the out of pocket payment of the husband.,6,Yes,Yes,Yes I have a reason,No,Yes,Yes I have a resaon,No,Yes,Yes I have a reason,It is wrong and I can provide a valid reason,The druggist created a sense of despair and urgency. In my point of view he should’ve been satisfied with the out of pocket payment that was initially presented to him by the husband. As I’d assume the payment was in the ball parks of being marked up by 2-3 folds,3,6,1 Not at all,2,1 Not at all,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-27 07:28:33,2020-11-27 07:44:10,IP Address,5.193.2.74,100,936,True,2020-11-27 07:44:11,R_3prwiAPBw8ET7n3,,,,,25.356903076171875,55.404998779296875,anonymous,EN,Select to continue,Yes,20,Female,,Palestine,High School,,Islam,,80,I am from a country in the Middle East,4 Neutral,"It’s still bad, but one is better than five",6,No,No,No I do not have a reason,Yes,No,No I do not have a reason,Yes,No,No I do not have a reason,It is wrong but I can not think of a reason,,3,4 Neutral,4,4,4,4,4,3,"He didn’t keep the promise ",6,Yes,Yes,Yes I have a reason,Yes,Yes,Yes I have a resaon,Yes,Yes,Yes I have a reason,It is wrong and I can provide a valid reason,"He could at least visit her once a month for 10 minutes ",2,7 Extremely Confident,1 Not at all,1 Not at all,5,5,3,1 Morally wrong,"He’s selfish ",7 Extremely confident,No,Yes,Yes I have a reason,No,Yes,Yes I have a resaon,No,Yes,Yes I have a reason,It is wrong and I can provide a valid reason,"The druggist has no empathy nor sympathy, he’s morally numb and has no conscience. He’s taking advantage of sick people and their families to make a living. He could sell it cheaper, he won’t go bankrupt ",1 Morally wrong,7 Extremely,1 Not at all,1 Not at all,6,5,4,1 Morally wrong,"The first reason is because it’s prohibited to eat dogs in Islam. The second is because this animal was a member of their family, they should burry it and remember the memories, not eat it! Even if it was a stray dog, they should respect its death.",7 Extremely confident,No,Yes,Yes I have a reason,Yes,Yes,Yes I have a reason,No,Yes,Yes I have a reason,It is wrong and I can provide a valid reason,"Religion wise, it’s prohibited. Humanistic wise, we should respect our pets, even after their death. Even if it’s a lost dog, how hard is it to but eat it? Bury the body and pay our condolences to the family that lost a member ",1 Morally wrong,7 Extremely Confident,1 Not at all,1 Not at all,4,5,3,5,7 Strongly agree,5,4,4,4,4,4,3,4,8,4,4,5,9 Always or definitely yes,9 Always or definitely yes,7,8,4,4,3,1 Never or definitely no,5,7,7,5
2020-11-20 07:44:54,2020-11-20 07:46:39,IP Address,109.249.187.42,10,105,False,2020-11-27 07:47:20,R_6GvnLj2miRoFEIh,,,,,,,anonymous,EN,Select to continue,Yes,,Male,,Sudan,Prefer not to say,,Islam,,62,I am from a country in North Africa,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-27 07:28:19,2020-11-27 07:50:11,IP Address,2.49.7.125,100,1311,True,2020-11-27 07:50:11,R_2PAo8YYPReBDKx2,,,,,25.2633056640625,55.3087005615234375,anonymous,EN,Select to continue,Yes,19,Female,,Srilankan,Bachelor's degree,,Christianity,,50,I am from a country in the Middle East,2,"Pushing someone slightly heavier not only degrades the man but loses his life even though the ration makes a difference he never asked to be pushed to death when he could be feeding his loved ones ",4 Neutral,Yes,No,No I do not have a reason,No,Yes,Unsure,Yes,No,No I do not have a reason,It is wrong but I can not think of a reason,,4 Neutral,4 Neutral,3,1 Not at all,1 Not at all,2,5,4 Neutral,"He could have been very busy enough to not get a hint of time to go see his mother but that wouldnt make him morally wrong if he still loved his mother and kept her in her heart ",5,Yes,No,Yes I have a reason,Yes,No,Yes I have a resaon,Yes,No,Yes I have a reason,There is nothing wrong,,4 Neutral,6,2,1 Not at all,1 Not at all,6,3,4 Neutral,"A persons life was in danger although the drug cost him much humans needs to have a sense of morality to help out even a stranger because maybe one day the favour might return in the form of mankind or through somewhere else in life ",5,Yes,Yes,Yes I have a reason,Yes,Yes,Yes I have a resaon,Yes,Yes,Yes I have a reason,It is wrong and I can provide a valid reason,"It is his right to not sell the drug at a price lower than what he worked for but he could have offered an installment pay or any other solution that might not have fuelled the husband to commit a crime which is worse than not being able to pay bills to save someones life especially when that someones life is in danger and its someone you love ",4 Neutral,5,4,1 Not at all,4,5,3,1 Morally wrong,"Cutting up a dog and eating it right after an accident even though there wasnt any disease it might have belonged to a loving family or may have had pups of its own. Its like eating another human being and it just seems wrong to eat another living being just because it was good ",7 Extremely confident,No,Yes,Yes I have a reason,Yes,Yes,Yes I have a reason,No,Yes,Yes I have a reason,It is wrong and I can provide a valid reason,"Being dead and not having a disease is like saying a humans meat was healthy just because it was dead then the term necrophilia wouldnt exist. The same applies to a dog just because it passed and has no disease doesnt give the right to eat it because its another living being not something disposable just because it has no use ",2,6,1 Not at all,1 Not at all,1 Not at all,6,6,5,4,6,4,5,4,5,6,3,4,4,9 Always or definitely yes,6,5,8,8,9 Always or definitely yes,8,6,4,4,5,7,7,7,8
